Start Time, Thu Jan 1 00:00:00 GMT+0000 2009
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7201.608259
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1541, 1541, 1
1542, 1542, 5
1543, 1543, 0
1544, 1544, 3
1545, 1545, 7
1546, 1546, 4
1547, 1547, 4
1548, 1548, 2
1549, 1549, 3
1550, 1550, 4
1551, 1551, 2
1552, 1552, 4
1553, 1553, 6
1554, 1554, 2
1555, 1555, 4
1556, 1556, 3
1557, 1557, 3
1558, 1558, 0
1559, 1559, 3
1560, 1560, 0
1561, 1561, 2
1562, 1562, 0
1563, 1563, 3
1564, 1564, 5
1565, 1565, 2
1566, 1566, 0
1567, 1567, 1
1568, 1568, 2
1569, 1569, 3
1570, 1570, 3
1571, 1571, 1
1572, 1572, 2
1573, 1573, 1
1574, 1574, 3
1575, 1575, 0
1576, 1576, 4
1577, 1577, 1
1578, 1578, 3
1579, 1579, 2
1580, 1580, 3
1581, 1581, 8
1582, 1582, 4
1583, 1583, 1
1584, 1584, 5
1585, 1585, 1
1586, 1586, 2
1587, 1587, 4
1588, 1588, 2
1589, 1589, 0
1590, 1590, 2
1591, 1591, 1
1592, 1592, 2
1593, 1593, 2
1594, 1594, 3
1595, 1595, 1
1596, 1596, 1
1597, 1597, 0
1598, 1598, 5
1599, 1599, 1
1600, 1600, 2
1601, 1601, 2
1602, 1602, 3
1603, 1603, 1
1604, 1604, 4
1605, 1605, 2
1606, 1606, 3
1607, 1607, 4
1608, 1608, 0
1609, 1609, 2
1610, 1610, 2
1611, 1611, 1
1612, 1612, 1
1613, 1613, 0
1614, 1614, 0
1615, 1615, 2
1616, 1616, 4
1617, 1617, 5
1618, 1618, 3
1619, 1619, 2
1620, 1620, 1
1621, 1621, 0
1622, 1622, 2
1623, 1623, 3
1624, 1624, 3
1625, 1625, 1
1626, 1626, 0
1627, 1627, 1
1628, 1628, 2
1629, 1629, 2
1630, 1630, 6
1631, 1631, 1
1632, 1632, 1
1633, 1633, 4
1634, 1634, 3
1635, 1635, 2
1636, 1636, 2
1637, 1637, 3
1638, 1638, 2
1639, 1639, 1
1640, 1640, 1
1641, 1641, 2
1642, 1642, 1
1643, 1643, 5
1644, 1644, 1
1645, 1645, 1
1646, 1646, 1
1647, 1647, 2
1648, 1648, 3
1649, 1649, 0
1650, 1650, 2
1651, 1651, 1
1652, 1652, 4
1653, 1653, 3
1654, 1654, 1
1655, 1655, 1
1656, 1656, 2
1657, 1657, 2
1658, 1658, 2
1659, 1659, 3
1660, 1660, 2
1661, 1661, 2
1662, 1662, 2
1663, 1663, 3
1664, 1664, 3
1665, 1665, 3
1666, 1666, 1
1667, 1667, 3
1668, 1668, 2
1669, 1669, 1
1670, 1670, 3
1671, 1671, 3
1672, 1672, 3
1673, 1673, 3
1674, 1674, 1
1675, 1675, 0
1676, 1676, 2
1677, 1677, 2
1678, 1678, 2
1679, 1679, 1
1680, 1680, 0
1681, 1681, 2
1682, 1682, 3
1683, 1683, 1
1684, 1684, 3
1685, 1685, 2
1686, 1686, 3
1687, 1687, 1
1688, 1688, 2
1689, 1689, 1
1690, 1690, 0
1691, 1691, 2
1692, 1692, 2
1693, 1693, 2
1694, 1694, 2
1695, 1695, 3
1696, 1696, 2
1697, 1697, 0
1698, 1698, 4
1699, 1699, 2
1700, 1700, 3
1701, 1701, 1
1702, 1702, 0
1703, 1703, 0
1704, 1704, 2
1705, 1705, 1
1706, 1706, 2
1707, 1707, 0
1708, 1708, 1
1709, 1709, 0
1710, 1710, 1
1711, 1711, 3
1712, 1712, 0
1713, 1713, 2
1714, 1714, 2
1715, 1715, 2
1716, 1716, 0
1717, 1717, 3
1718, 1718, 4
1719, 1719, 1
1720, 1720, 1
1721, 1721, 1
1722, 1722, 0
1723, 1723, 2
1724, 1724, 2
1725, 1725, 2
1726, 1726, 2
1727, 1727, 4
1728, 1728, 3
1729, 1729, 1
1730, 1730, 0
1731, 1731, 1
1732, 1732, 1
1733, 1733, 0
1734, 1734, 2
1735, 1735, 4
1736, 1736, 3
1737, 1737, 3
1738, 1738, 1
1739, 1739, 2
1740, 1740, 2
1741, 1741, 2
1742, 1742, 1
1743, 1743, 1
1744, 1744, 2
1745, 1745, 3
1746, 1746, 2
1747, 1747, 4
1748, 1748, 2
1749, 1749, 1
1750, 1750, 2
1751, 1751, 3
1752, 1752, 0
1753, 1753, 2
1754, 1754, 2
1755, 1755, 1
1756, 1756, 0
1757, 1757, 1
1758, 1758, 2
1759, 1759, 1
1760, 1760, 0
1761, 1761, 1
1762, 1762, 1
1763, 1763, 0
1764, 1764, 0
1765, 1765, 3
1766, 1766, 1
1767, 1767, 4
1768, 1768, 1
1769, 1769, 2
1770, 1770, 0
1771, 1771, 3
1772, 1772, 3
1773, 1773, 3
1774, 1774, 0
1775, 1775, 1
1776, 1776, 0
1777, 1777, 2
1778, 1778, 1
1779, 1779, 3
1780, 1780, 2
1781, 1781, 2
1782, 1782, 1
1783, 1783, 1
1784, 1784, 1
1785, 1785, 1
1786, 1786, 1
1787, 1787, 2
1788, 1788, 2
1789, 1789, 3
1790, 1790, 2
1791, 1791, 0
1792, 1792, 1
1793, 1793, 0
1794, 1794, 1
1795, 1795, 2
1796, 1796, 2
1797, 1797, 4
1798, 1798, 0
1799, 1799, 0
1800, 1800, 2
1801, 1801, 1
1802, 1802, 1
1803, 1803, 2
1804, 1804, 2
1805, 1805, 2
1806, 1806, 3
1807, 1807, 3
1808, 1808, 1
1809, 1809, 6
1810, 1810, 1
1811, 1811, 1
1812, 1812, 3
1813, 1813, 2
1814, 1814, 3
1815, 1815, 1
1816, 1816, 3
1817, 1817, 2
1818, 1818, 2
1819, 1819, 1
1820, 1820, 0
1821, 1821, 2
1822, 1822, 4
1823, 1823, 0
1824, 1824, 1
1825, 1825, 0
1826, 1826, 0
1827, 1827, 1
1828, 1828, 1
1829, 1829, 1
1830, 1830, 1
1831, 1831, 2
1832, 1832, 1
1833, 1833, 2
1834, 1834, 0
1835, 1835, 2
1836, 1836, 1
1837, 1837, 2
1838, 1838, 2
1839, 1839, 1
1840, 1840, 1
1841, 1841, 2
1842, 1842, 1
1843, 1843, 2
1844, 1844, 1
1845, 1845, 3
1846, 1846, 1
1847, 1847, 2
1848, 1848, 1
1849, 1849, 0
1850, 1850, 1
1851, 1851, 2
1852, 1852, 4
1853, 1853, 1
1854, 1854, 0
1855, 1855, 2
1856, 1856, 5
1857, 1857, 1
1858, 1858, 0
1859, 1859, 0
1860, 1860, 4
1861, 1861, 1
1862, 1862, 0
1863, 1863, 2
1864, 1864, 2
1865, 1865, 2
1866, 1866, 1
1867, 1867, 0
1868, 1868, 2
1869, 1869, 1
1870, 1870, 3
1871, 1871, 1
1872, 1872, 0
1873, 1873, 2
1874, 1874, 3
1875, 1875, 1
1876, 1876, 1
1877, 1877, 3
1878, 1878, 2
1879, 1879, 1
1880, 1880, 1
1881, 1881, 1
1882, 1882, 0
1883, 1883, 4
1884, 1884, 1
1885, 1885, 1
1886, 1886, 1
1887, 1887, 1
1888, 1888, 3
1889, 1889, 2
1890, 1890, 2
1891, 1891, 3
1892, 1892, 0
1893, 1893, 2
1894, 1894, 1
1895, 1895, 0
1896, 1896, 3
1897, 1897, 2
1898, 1898, 1
1899, 1899, 1
1900, 1900, 1
1901, 1901, 1
1902, 1902, 2
1903, 1903, 3
1904, 1904, 1
1905, 1905, 1
1906, 1906, 0
1907, 1907, 2
1908, 1908, 0
1909, 1909, 1
1910, 1910, 2
1911, 1911, 2
1912, 1912, 3
1913, 1913, 0
1914, 1914, 7
1915, 1915, 2
1916, 1916, 1
1917, 1917, 1
1918, 1918, 2
1919, 1919, 3
1920, 1920, 0
1921, 1921, 2
1922, 1922, 1
1923, 1923, 2
1924, 1924, 0
1925, 1925, 0
1926, 1926, 2
1927, 1927, 2
1928, 1928, 1
1929, 1929, 2
1930, 1930, 2
1931, 1931, 1
1932, 1932, 2
1933, 1933, 1
1934, 1934, 0
1935, 1935, 0
1936, 1936, 2
1937, 1937, 1
1938, 1938, 0
1939, 1939, 0
1940, 1940, 3
1941, 1941, 3
1942, 1942, 2
1943, 1943, 1
1944, 1944, 1
1945, 1945, 1
1946, 1946, 0
1947, 1947, 3
1948, 1948, 1
1949, 1949, 0
1950, 1950, 2
1951, 1951, 1
1952, 1952, 2
1953, 1953, 0
1954, 1954, 2
1955, 1955, 2
1956, 1956, 0
1957, 1957, 0
1958, 1958, 0
1959, 1959, 0
1960, 1960, 0
1961, 1961, 1
1962, 1962, 0
1963, 1963, 1
1964, 1964, 0
1965, 1965, 2
1966, 1966, 1
1967, 1967, 1
1968, 1968, 2
1969, 1969, 0
1970, 1970, 0
1971, 1971, 1
1972, 1972, 2
1973, 1973, 0
1974, 1974, 0
1975, 1975, 1
1976, 1976, 0
1977, 1977, 2
1978, 1978, 2
1979, 1979, 1
1980, 1980, 1
1981, 1981, 1
1982, 1982, 1
1983, 1983, 0
1984, 1984, 1
1985, 1985, 0
1986, 1986, 1
1987, 1987, 1
1988, 1988, 1
1989, 1989, 1
1990, 1990, 0
1991, 1991, 2
1992, 1992, 1
1993, 1993, 0
1994, 1994, 2
1995, 1995, 2
1996, 1996, 2
1997, 1997, 1
1998, 1998, 0
1999, 1999, 1
2000, 2000, 0
2001, 2001, 2
2002, 2002, 5
2003, 2003, 1
2004, 2004, 1
2005, 2005, 0
2006, 2006, 2
2007, 2007, 0
2008, 2008, 2
2009, 2009, 2
2010, 2010, 0
2011, 2011, 2
2012, 2012, 3
2013, 2013, 1
2014, 2014, 2
2015, 2015, 1
2016, 2016, 1
2017, 2017, 1
2018, 2018, 1
2019, 2019, 0
2020, 2020, 0
2021, 2021, 1
2022, 2022, 2
2023, 2023, 0
2024, 2024, 1
2025, 2025, 0
2026, 2026, 2
2027, 2027, 1
2028, 2028, 0
2029, 2029, 1
2030, 2030, 3
2031, 2031, 1
2032, 2032, 1
2033, 2033, 4
2034, 2034, 0
2035, 2035, 1
2036, 2036, 1
2037, 2037, 0
2038, 2038, 0
2039, 2039, 1
2040, 2040, 0
2041, 2041, 0
2042, 2042, 1
2043, 2043, 2
2044, 2044, 1
2045, 2045, 2
2046, 2046, 1
2047, 2047, 3
2048, 2048, 2
