Start Time, Thu Oct 4 10:19:11 GMT+0100 2018
Energy calibration,  Offset: 0, Slope: 1, Quadratic: 0
Live Time (s), 7200
Real Time (s), 7205.128839
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1507, 1507, 5
1508, 1508, 2
1509, 1509, 3
1510, 1510, 3
1511, 1511, 1
1512, 1512, 4
1513, 1513, 5
1514, 1514, 2
1515, 1515, 3
1516, 1516, 1
1517, 1517, 1
1518, 1518, 2
1519, 1519, 4
1520, 1520, 3
1521, 1521, 2
1522, 1522, 1
1523, 1523, 1
1524, 1524, 2
1525, 1525, 5
1526, 1526, 4
1527, 1527, 2
1528, 1528, 2
1529, 1529, 2
1530, 1530, 4
1531, 1531, 4
1532, 1532, 4
1533, 1533, 4
1534, 1534, 2
1535, 1535, 3
1536, 1536, 2
1537, 1537, 2
1538, 1538, 1
1539, 1539, 1
1540, 1540, 1
1541, 1541, 2
1542, 1542, 2
1543, 1543, 4
1544, 1544, 4
1545, 1545, 1
1546, 1546, 4
1547, 1547, 2
1548, 1548, 1
1549, 1549, 5
1550, 1550, 0
1551, 1551, 3
1552, 1552, 1
1553, 1553, 3
1554, 1554, 3
1555, 1555, 3
1556, 1556, 2
1557, 1557, 1
1558, 1558, 2
1559, 1559, 1
1560, 1560, 0
1561, 1561, 1
1562, 1562, 2
1563, 1563, 4
1564, 1564, 4
1565, 1565, 2
1566, 1566, 2
1567, 1567, 2
1568, 1568, 2
1569, 1569, 3
1570, 1570, 1
1571, 1571, 2
1572, 1572, 3
1573, 1573, 2
1574, 1574, 2
1575, 1575, 2
1576, 1576, 1
1577, 1577, 2
1578, 1578, 2
1579, 1579, 2
1580, 1580, 4
1581, 1581, 3
1582, 1582, 3
1583, 1583, 3
1584, 1584, 1
1585, 1585, 0
1586, 1586, 2
1587, 1587, 2
1588, 1588, 4
1589, 1589, 3
1590, 1590, 1
1591, 1591, 3
1592, 1592, 1
1593, 1593, 1
1594, 1594, 1
1595, 1595, 3
1596, 1596, 2
1597, 1597, 2
1598, 1598, 4
1599, 1599, 1
1600, 1600, 4
1601, 1601, 2
1602, 1602, 2
1603, 1603, 2
1604, 1604, 2
1605, 1605, 2
1606, 1606, 1
1607, 1607, 4
1608, 1608, 4
1609, 1609, 3
1610, 1610, 3
1611, 1611, 2
1612, 1612, 2
1613, 1613, 1
1614, 1614, 1
1615, 1615, 1
1616, 1616, 3
1617, 1617, 0
1618, 1618, 1
1619, 1619, 2
1620, 1620, 4
1621, 1621, 3
1622, 1622, 0
1623, 1623, 2
1624, 1624, 0
1625, 1625, 1
1626, 1626, 2
1627, 1627, 0
1628, 1628, 1
1629, 1629, 3
1630, 1630, 2
1631, 1631, 2
1632, 1632, 1
1633, 1633, 0
1634, 1634, 0
1635, 1635, 0
1636, 1636, 3
1637, 1637, 1
1638, 1638, 5
1639, 1639, 1
1640, 1640, 1
1641, 1641, 4
1642, 1642, 2
1643, 1643, 3
1644, 1644, 1
1645, 1645, 2
1646, 1646, 2
1647, 1647, 0
1648, 1648, 1
1649, 1649, 0
1650, 1650, 2
1651, 1651, 1
1652, 1652, 2
1653, 1653, 3
1654, 1654, 2
1655, 1655, 1
1656, 1656, 0
1657, 1657, 2
1658, 1658, 2
1659, 1659, 4
1660, 1660, 3
1661, 1661, 4
1662, 1662, 3
1663, 1663, 3
1664, 1664, 1
1665, 1665, 3
1666, 1666, 0
1667, 1667, 1
1668, 1668, 1
1669, 1669, 0
1670, 1670, 2
1671, 1671, 2
1672, 1672, 1
1673, 1673, 3
1674, 1674, 1
1675, 1675, 2
1676, 1676, 2
1677, 1677, 3
1678, 1678, 1
1679, 1679, 0
1680, 1680, 3
1681, 1681, 3
1682, 1682, 4
1683, 1683, 0
1684, 1684, 0
1685, 1685, 1
1686, 1686, 3
1687, 1687, 1
1688, 1688, 2
1689, 1689, 2
1690, 1690, 0
1691, 1691, 1
1692, 1692, 1
1693, 1693, 1
1694, 1694, 1
1695, 1695, 2
1696, 1696, 1
1697, 1697, 0
1698, 1698, 1
1699, 1699, 2
1700, 1700, 1
1701, 1701, 2
1702, 1702, 2
1703, 1703, 1
1704, 1704, 0
1705, 1705, 0
1706, 1706, 2
1707, 1707, 1
1708, 1708, 3
1709, 1709, 2
1710, 1710, 1
1711, 1711, 0
1712, 1712, 0
1713, 1713, 1
1714, 1714, 0
1715, 1715, 1
1716, 1716, 3
1717, 1717, 2
1718, 1718, 2
1719, 1719, 0
1720, 1720, 2
1721, 1721, 2
1722, 1722, 4
1723, 1723, 1
1724, 1724, 0
1725, 1725, 1
1726, 1726, 0
1727, 1727, 2
1728, 1728, 1
1729, 1729, 1
1730, 1730, 2
1731, 1731, 2
1732, 1732, 2
1733, 1733, 5
1734, 1734, 0
1735, 1735, 4
1736, 1736, 2
1737, 1737, 0
1738, 1738, 1
1739, 1739, 1
1740, 1740, 1
1741, 1741, 1
1742, 1742, 2
1743, 1743, 0
1744, 1744, 2
1745, 1745, 1
1746, 1746, 0
1747, 1747, 1
1748, 1748, 1
1749, 1749, 2
1750, 1750, 1
1751, 1751, 1
1752, 1752, 0
1753, 1753, 2
1754, 1754, 1
1755, 1755, 1
1756, 1756, 2
1757, 1757, 1
1758, 1758, 1
1759, 1759, 4
1760, 1760, 1
1761, 1761, 0
1762, 1762, 1
1763, 1763, 0
1764, 1764, 4
1765, 1765, 2
1766, 1766, 0
1767, 1767, 1
1768, 1768, 2
1769, 1769, 2
1770, 1770, 1
1771, 1771, 2
1772, 1772, 2
1773, 1773, 3
1774, 1774, 1
1775, 1775, 4
1776, 1776, 1
1777, 1777, 3
1778, 1778, 1
1779, 1779, 0
1780, 1780, 1
1781, 1781, 2
1782, 1782, 2
1783, 1783, 2
1784, 1784, 1
1785, 1785, 1
1786, 1786, 2
1787, 1787, 2
1788, 1788, 1
1789, 1789, 1
1790, 1790, 1
1791, 1791, 5
1792, 1792, 1
1793, 1793, 1
1794, 1794, 1
1795, 1795, 0
1796, 1796, 1
1797, 1797, 2
1798, 1798, 2
1799, 1799, 3
1800, 1800, 2
1801, 1801, 1
1802, 1802, 0
1803, 1803, 0
1804, 1804, 2
1805, 1805, 1
1806, 1806, 1
1807, 1807, 4
1808, 1808, 1
1809, 1809, 1
1810, 1810, 3
1811, 1811, 1
1812, 1812, 0
1813, 1813, 2
1814, 1814, 2
1815, 1815, 0
1816, 1816, 3
1817, 1817, 1
1818, 1818, 0
1819, 1819, 3
1820, 1820, 1
1821, 1821, 0
1822, 1822, 0
1823, 1823, 3
1824, 1824, 0
1825, 1825, 1
1826, 1826, 1
1827, 1827, 2
1828, 1828, 0
1829, 1829, 2
1830, 1830, 1
1831, 1831, 3
1832, 1832, 3
1833, 1833, 1
1834, 1834, 0
1835, 1835, 1
1836, 1836, 2
1837, 1837, 0
1838, 1838, 3
1839, 1839, 1
1840, 1840, 2
1841, 1841, 1
1842, 1842, 3
1843, 1843, 2
1844, 1844, 3
1845, 1845, 0
1846, 1846, 2
1847, 1847, 1
1848, 1848, 2
1849, 1849, 0
1850, 1850, 2
1851, 1851, 0
1852, 1852, 3
1853, 1853, 4
1854, 1854, 5
1855, 1855, 0
1856, 1856, 0
1857, 1857, 2
1858, 1858, 2
1859, 1859, 1
1860, 1860, 0
1861, 1861, 1
1862, 1862, 0
1863, 1863, 2
1864, 1864, 2
1865, 1865, 0
1866, 1866, 1
1867, 1867, 1
1868, 1868, 2
1869, 1869, 0
1870, 1870, 1
1871, 1871, 2
1872, 1872, 1
1873, 1873, 1
1874, 1874, 2
1875, 1875, 0
1876, 1876, 2
1877, 1877, 1
1878, 1878, 0
1879, 1879, 1
1880, 1880, 2
1881, 1881, 2
1882, 1882, 5
1883, 1883, 1
1884, 1884, 4
1885, 1885, 1
1886, 1886, 0
1887, 1887, 1
1888, 1888, 0
1889, 1889, 2
1890, 1890, 2
1891, 1891, 1
1892, 1892, 3
1893, 1893, 2
1894, 1894, 0
1895, 1895, 1
1896, 1896, 3
1897, 1897, 2
1898, 1898, 1
1899, 1899, 0
1900, 1900, 1
1901, 1901, 1
1902, 1902, 2
1903, 1903, 2
1904, 1904, 1
1905, 1905, 1
1906, 1906, 0
1907, 1907, 1
1908, 1908, 2
1909, 1909, 1
1910, 1910, 0
1911, 1911, 2
1912, 1912, 0
1913, 1913, 0
1914, 1914, 1
1915, 1915, 2
1916, 1916, 1
1917, 1917, 2
1918, 1918, 1
1919, 1919, 4
1920, 1920, 0
1921, 1921, 0
1922, 1922, 2
1923, 1923, 3
1924, 1924, 0
1925, 1925, 1
1926, 1926, 2
1927, 1927, 2
1928, 1928, 2
1929, 1929, 2
1930, 1930, 0
1931, 1931, 3
1932, 1932, 1
1933, 1933, 0
1934, 1934, 1
1935, 1935, 0
1936, 1936, 0
1937, 1937, 2
1938, 1938, 2
1939, 1939, 2
1940, 1940, 1
1941, 1941, 1
1942, 1942, 3
1943, 1943, 2
1944, 1944, 6
1945, 1945, 0
1946, 1946, 0
1947, 1947, 1
1948, 1948, 0
1949, 1949, 0
1950, 1950, 1
1951, 1951, 0
1952, 1952, 1
1953, 1953, 1
1954, 1954, 3
1955, 1955, 2
1956, 1956, 0
1957, 1957, 0
1958, 1958, 2
1959, 1959, 2
1960, 1960, 1
1961, 1961, 0
1962, 1962, 1
1963, 1963, 0
1964, 1964, 1
1965, 1965, 4
1966, 1966, 2
1967, 1967, 2
1968, 1968, 1
1969, 1969, 1
1970, 1970, 2
1971, 1971, 1
1972, 1972, 1
1973, 1973, 1
1974, 1974, 1
1975, 1975, 1
1976, 1976, 1
1977, 1977, 0
1978, 1978, 3
1979, 1979, 0
1980, 1980, 2
1981, 1981, 1
1982, 1982, 2
1983, 1983, 0
1984, 1984, 0
1985, 1985, 2
1986, 1986, 0
1987, 1987, 2
1988, 1988, 2
1989, 1989, 0
1990, 1990, 1
1991, 1991, 1
1992, 1992, 0
1993, 1993, 2
1994, 1994, 0
1995, 1995, 1
1996, 1996, 2
1997, 1997, 3
1998, 1998, 0
1999, 1999, 2
2000, 2000, 0
2001, 2001, 1
2002, 2002, 3
2003, 2003, 0
2004, 2004, 0
2005, 2005, 3
2006, 2006, 1
2007, 2007, 2
2008, 2008, 1
2009, 2009, 1
2010, 2010, 0
2011, 2011, 0
2012, 2012, 1
2013, 2013, 1
2014, 2014, 2
2015, 2015, 1
2016, 2016, 2
2017, 2017, 3
2018, 2018, 1
2019, 2019, 2
2020, 2020, 3
2021, 2021, 2
2022, 2022, 0
2023, 2023, 0
2024, 2024, 0
2025, 2025, 1
2026, 2026, 0
2027, 2027, 1
2028, 2028, 2
2029, 2029, 0
2030, 2030, 1
2031, 2031, 1
2032, 2032, 2
2033, 2033, 1
2034, 2034, 1
2035, 2035, 4
2036, 2036, 0
2037, 2037, 0
2038, 2038, 1
2039, 2039, 2
2040, 2040, 1
2041, 2041, 0
2042, 2042, 0
2043, 2043, 2
2044, 2044, 1
2045, 2045, 0
2046, 2046, 1
2047, 2047, 0
2048, 2048, 2
